,PERIOD_START_TIME,SECTOR,REGION,RRC_SETUP_SR_ALL,RAB_EST_SR_CS,W2G_IRAT/IF_HO_SR,DROP_CALL_RATE,IF_HOSR,RAB_DROP_RATE_HSDPA,RAB_DROP_RATE_EUL,AVERAGE_UL_RSSI_DBM,RAB_SETUP_SUCC_RATE_PS,EUL_MAC_USER_THR_KBPS,HSDPA_MAC_HS_USER_THR_NET,PAGING_INTENSITY(PPS/CELL),3G_LOAD
10828,2/27/2021,UH2066XA,R1,99.6884,99.97399999999999,90.625,0.1851,96.875,0.1769,0.1258,-104.0733,99.6864,408.622771,1858.5532329999999,0,844.3586757607001
10829,2/27/2021,UH1851XB,R1,99.9001,99.9792,100.0,0.0845,97.0464,0.0736,0.0588,-105.35,99.805,460.695332,3256.4010670000002,0,1019.1199130417
10830,2/27/2021,UH1877XC,R8,99.87899999999999,100.0,100.0,0.0492,82.0896,0.1067,0.1038,-105.5633,99.9494,500.768996,4147.576255,0,282.6816070884
10831,2/27/2021,UH1884XC,R8,99.7375,99.9674,75.0,0.0142,98.6139,0.0803,0.0766,-103.34,99.8111,429.199151,1486.330328,0,996.1066355333
10832,2/27/2021,UH2138XB,R8,99.8531,99.9339,100.0,0.1589,93.3862,0.0518,0.0456,-103.1,100.0,446.626497,2589.093003,0,317.27060684400004
10833,2/27/2021,UH2139XB,R8,99.6752,100.0,100.0,0.0376,95.4545,0.0729,0.0586,-103.1833,99.8941,416.496941,1586.78504,0,661.3065474763999
10834,2/27/2021,UH2141XB,R8,99.7815,100.0,100.0,0.0349,93.4641,0.0859,0.0799,-105.0133,99.8261,416.045229,1464.4591189999999,0,386.0614965338
10835,2/27/2021,UH2142XC,R8,99.8351,99.9737,100.0,0.0853,98.5173,0.1266,0.11199999999999999,-102.9033,99.9102,363.006935,2013.5769109999999,0,833.3505314117999
10836,2/27/2021,UH2143XA,R8,99.9055,99.9812,100.0,0.0,92.4184,0.0931,0.0778,-103.6475,99.8386,339.333904,2426.908146,0,603.9437750358001
10837,2/27/2021,UH1749XA,R8,99.6333,100.0,100.0,0.1713,96.9697,0.1463,0.1416,-101.4933,99.8598,458.10815099999996,2171.0044120000002,0,529.679845321275
10838,2/27/2021,UH2067XA,R3,99.5822,100.0,100.0,3.2333,100.0,0.6727,0.5734,-104.815,99.2811,428.32927,3736.667242,0,64.1037599152
10839,2/27/2021,UH1749XB,R8,99.912,100.0,100.0,0.1194,96.5517,0.0328,0.0208,-109.7133,99.9568,540.505238,3192.028964,0,700.2418811878
10840,2/27/2021,UH1914XB,R1,99.6862,100.0,100.0,0.4237,96.1538,0.3314,0.2028,-106.74,99.5655,404.62963199999996,3186.404275,0,161.50070366935
10841,2/27/2021,UH1810XC,R1,99.5552,100.0,100.0,0.1063,100.0,0.0692,0.0551,-106.4433,99.8551,462.98984,2024.179038,0,472.487281663175
10842,2/27/2021,UH1998XD,R1,99.637,100.0,95.6522,0.1135,100.0,0.0899,0.0709,-104.94,99.8868,367.617545,1814.656777,0,668.7038221901249
10843,2/27/2021,UH1811XB,R1,99.7233,100.0,100.0,0.0,,0.0866,0.0681,-110.43,100.0,882.440626,4742.407746,0,90.90868766620001
10844,2/27/2021,UH1875XB,R8,99.8806,100.0,100.0,0.0,98.7755,0.0407,0.038,-103.65,99.9239,454.52924299999995,1590.057796,0,686.0746834291
10845,2/27/2021,UH1939XA,R1,99.6481,100.0,100.0,0.0292,95.4545,0.0897,0.0607,-104.7375,99.8273,461.24487,3650.895581,0,519.0020231048001
10846,2/27/2021,UH2008XA,R1,99.7456,99.9694,100.0,0.0218,92.7536,0.0292,0.0249,-105.3375,99.859,560.9330160000001,4661.660036,0,598.6659787056
10847,2/27/2021,UN4590XD,R1,99.2749,100.0,100.0,0.1159,98.9899,0.2105,0.1567,-104.4367,99.6802,415.575201,1663.564022,0,568.8329457790879
10848,2/27/2021,UN4600XB,R3,99.6265,100.0,93.2584,0.0511,78.9474,0.1867,0.1724,-103.7367,99.9167,390.993541,2398.512527,0,500.0757110079
10849,2/27/2021,UN4604XD,R1,99.4751,100.0,100.0,0.0183,100.0,0.0833,0.0722,-104.65,99.8226,537.255289,2538.2213690000003,0,816.56914429125
10850,2/27/2021,UN4475XC,R3,99.2502,100.0,0.0,0.0,70.3704,0.0816,0.077,-104.1733,99.7562,496.631666,2771.068259,0,533.74311630955
10851,2/27/2021,UN4500XC,R1,99.9008,99.9885,98.6486,0.0692,92.9273,0.1247,0.1133,-102.9333,99.9383,334.247249,2114.072369,0,1005.46950955849
10852,2/27/2021,UN4549XB,R8,99.5939,99.8547,100.0,0.0,97.7273,0.1509,0.1571,-106.96,99.6774,625.097892,3738.535258,0,96.3943220268
10853,2/27/2021,UN4587XA,R1,99.7022,99.9604,98.4848,0.0531,61.5,0.1101,0.1019,-103.8633,99.9196,379.65022400000004,2385.284758,0,648.878865973262
10854,2/27/2021,UN4601XB,R3,99.4713,99.9435,97.2603,0.3824,69.8413,0.5971,0.5492,-101.4133,99.7604,244.32691,1375.611586,0,1486.55867054758
10855,2/27/2021,UN4605XA,R8,99.76700000000001,100.0,100.0,0.0,95.0,0.3055,0.3442,-107.5875,100.0,453.60807,2453.982024,0,45.63889629649999
10856,2/27/2021,UN4608XB,R3,99.7796,99.988,100.0,0.1364,80.9524,0.0622,0.0517,-104.16,99.8598,374.93125499999996,1823.6362170000002,0,971.64428567975
10857,2/27/2021,UN4647XC,R3,99.8154,99.96700000000001,97.3333,0.1693,73.9669,0.1426,0.1286,-99.9133,99.9692,399.17215899999997,1187.544744,0,2795.13480240922
10858,2/27/2021,UN4426XC,R3,99.8998,100.0,100.0,0.0377,,0.1618,0.1196,-102.905,99.9382,427.350071,2061.500547,0,443.0274578471
10859,2/27/2021,UN4476XB,R3,99.6202,99.9733,97.9798,0.1476,87.5,0.1337,0.1176,-102.1633,99.6551,404.363585,2571.763962,0,740.821150613425
10860,2/27/2021,UN4504XB,R1,99.6042,99.9845,95.0617,0.1731,88.7372,0.1185,0.0844,-103.4933,99.8935,364.72743199999996,1271.67894,0,1357.55015563655
10861,2/27/2021,UN4521XE,R3,99.5791,100.0,100.0,0.0,100.0,0.0911,0.076,-105.05,99.935,704.895768,2496.692876,0,240.707685297125
10862,2/27/2021,UN4549XC,R8,99.6839,100.0,100.0,0.2882,96.2963,0.0977,0.0692,-106.3667,100.0,622.011128,3315.454575,0,57.364451485299995
10863,2/27/2021,UN4554XA,R8,99.8379,99.9871,92.8571,0.132,92.0223,0.4933,0.4989,-103.0,99.9032,417.74778599999996,1950.5264309999998,0,757.8458900479
10864,2/27/2021,UN4571XA,R1,99.8708,99.9885,100.0,0.0336,90.9091,0.0915,0.0856,-104.1567,99.9677,456.34148200000004,2581.652802,0,1035.9941389457001
10865,2/27/2021,UN4575XA,R1,99.818,99.9841,100.0,0.0682,89.7619,0.1198,0.0952,-103.94,99.7805,343.112213,2312.150369,0,1714.34476273805
10866,2/27/2021,UN4579XB,R1,98.8944,99.90100000000001,100.0,0.0964,96.1039,0.358,0.2865,-105.7125,99.7684,297.926089,1048.6453210000002,0,374.523077154388
10867,2/27/2021,UN4671XA,R3,99.3907,99.9342,96.6667,0.1826,42.4242,0.4201,0.5236,-100.4,99.8438,321.90637200000003,720.9070730000001,0,1849.55501743924
10868,2/27/2021,UN4672XA,R3,99.1456,99.9557,88.2353,0.7737,50.0,0.2338,0.2158,-106.04,99.5806,445.899163,1676.626583,0,206.5258255764
10869,2/27/2021,UN4461XC,R3,99.8425,99.9649,97.619,0.2681,90.0,0.062,0.0735,-103.5333,99.9623,458.925745,3074.116751,0,879.2075812416
10870,2/27/2021,UN4466XD,R3,99.4756,99.8789,95.5882,0.0898,44.0,0.2436,0.2205,-100.7333,99.8806,,,0,1344.5329326783
10871,2/27/2021,UN4500XG,R1,99.919,99.9688,100.0,0.0491,95.0739,0.2813,0.2384,-104.55,99.9335,363.800029,1752.840415,0,308.637985885063
10872,2/27/2021,UN4563XB,R1,99.4902,99.9703,100.0,0.1102,98.234,0.1445,0.1177,-104.5233,99.8311,394.236367,2144.112384,0,792.583974238225
10873,2/27/2021,UN4605XB,R8,99.7303,99.9233,100.0,0.3378,98.3784,0.217,0.2071,-107.6025,99.8735,507.258092,4257.357273,0,146.48758287430002
10874,2/27/2021,UN4650XC,R3,99.3195,99.93700000000001,94.3262,0.1599,45.098,0.2988,0.223,-104.6867,99.7694,373.58164300000004,1456.541066,0,774.36871897045
10875,2/27/2021,UN4663XB,R3,99.5198,99.9421,98.2456,0.0467,80.0,0.299,0.2534,-104.26,99.8126,444.899869,2747.636677,0,654.6384927136
10876,2/27/2021,UN4679XG,R1,99.7505,100.0,100.0,0.2654,100.0,0.0886,0.0896,-105.65,99.9629,492.62186399999996,2117.539002,0,191.28222647529998
10877,2/27/2021,UN4530XC,R3,99.3897,100.0,88.8889,0.3333,86.25,0.5044,0.3473,-105.8325,99.2826,265.555694,1659.18852,0,304.748077342875
10878,2/27/2021,UN4535XB,R3,99.7979,99.9652,100.0,0.0527,96.5,0.0911,0.08900000000000001,-103.5633,99.8757,527.147485,3314.423784,0,602.7140415637999
10879,2/27/2021,UN4619XA,R3,99.6919,99.9841,98.4211,0.2957,78.5714,0.1325,0.0783,-101.06,99.8994,383.239325,1540.438447,0,1496.935096202
10880,2/27/2021,UN4654XB,R3,99.8002,99.9928,94.5455,0.0547,94.3662,0.2231,0.1932,-101.4367,99.9119,406.954119,2165.743492,0,1375.35555796936
10881,2/27/2021,UN4681XA,R1,99.5673,100.0,100.0,0.0,100.0,0.0714,0.07200000000000001,-106.6425,99.9471,688.19886,3498.1115600000003,0,271.9336162934
10882,2/27/2021,UN4685XA,R1,99.6555,100.0,88.8889,0.0,76.9231,0.0718,0.0703,-105.9,99.64,516.669889,3169.000736,0,316.66073540860003
10883,2/27/2021,UN4686XA,R1,99.8547,100.0,100.0,0.0,,0.1259,0.1182,-105.76,100.0,462.64205899999996,2750.4635710000002,0,150.30362659879998
10884,2/27/2021,UN4446XD,R1,99.9679,99.8588,100.0,0.0,100.0,0.0466,0.039,-105.8,100.0,476.888714,2844.0336420000003,0,145.0751927424
10885,2/27/2021,UN4447XA,R3,99.6193,99.8764,94.9622,0.1977,85.8696,0.1941,0.1223,-101.51,99.8163,359.76433399999996,2386.043286,0,1539.06523101664
10886,2/27/2021,UN4462XB,R3,99.0416,99.9818,97.6341,0.1075,100.0,0.1884,0.1875,-99.2833,99.8671,312.78004100000004,1409.02204,0,2025.0090678391398
10887,2/27/2021,UN4484XC,R8,99.7282,99.7963,100.0,0.0,88.4615,0.2697,0.2826,-107.3333,99.917,701.964535,2479.858506,0,65.8141564374
10888,2/27/2021,UN4501XB,R1,99.8188,99.9745,100.0,0.0353,87.8378,0.2524,0.2165,-105.322,99.8825,399.81802999999996,2221.763208,0,443.235249392125
10889,2/27/2021,UN4624XA,R3,99.3693,99.9921,97.8022,0.0857,99.2188,0.1341,0.0859,-104.1067,99.7173,451.56312699999995,2300.738073,0,1298.9595184245402
10890,2/27/2021,UN4629XB,R3,99.6731,99.9723,97.9424,0.0558,45.5882,0.2955,0.2533,-102.17,99.7351,378.36572,1824.0390670000002,0,1846.1603847644897
10891,2/27/2021,UN4664XA,R3,99.8862,99.9884,92.6471,0.0536,94.4444,0.0668,0.0599,-103.7867,99.9642,503.688383,3533.789229,0,989.977014396525
10892,2/27/2021,UN4683XB,R1,99.7076,100.0,100.0,0.0626,97.9798,0.0401,0.0359,-105.2833,99.9485,494.42019500000004,2404.152889,0,250.82978478229998
10893,2/27/2021,UN4687XA,R3,99.6999,99.94200000000001,98.7069,0.1593,83.3333,0.1227,0.0664,-103.33,99.7936,358.18753300000003,2363.063206,0,1783.1020746235001
10894,2/27/2021,UN4451XD,R3,99.8536,99.9862,100.0,0.0869,90.0,0.0876,0.0964,-104.0933,99.9281,489.831014,1583.832897,0,1254.80403200851
10895,2/27/2021,UN4472XC,R3,99.7971,99.9867,96.74799999999999,0.1143,86.8217,0.1851,0.146,-103.2633,99.90100000000001,397.149926,1767.913086,0,1542.78580817835
10896,2/27/2021,UN4509XC,R1,99.8674,99.9441,100.0,0.059000000000000004,99.4898,0.0784,0.0564,-103.59,99.90299999999999,429.650517,1902.169393,0,699.7294860894999
10897,2/27/2021,UN4522XG,R3,99.6201,100.0,100.0,0.0,100.0,0.1984,0.0932,-106.61,99.8617,412.895944,3446.6080939999997,0,62.5826769122375
10898,2/27/2021,UN4564XA,R1,99.5686,99.9417,100.0,0.0842,92.9239,0.1108,0.0911,-104.2067,99.9412,401.536733,1965.293179,0,776.6363396575
10899,2/27/2021,UN4592XB,R1,99.7583,100.0,100.0,0.0376,100.0,0.0425,0.0381,-104.7467,99.9601,526.511583,3521.0885789999998,0,343.5401105079
10900,2/27/2021,UN4616XD,R3,99.6804,100.0,100.0,0.0512,100.0,0.2324,0.1481,-105.6433,99.7286,512.559469,3166.11803,0,289.059321833613
10901,2/27/2021,UN4690XB,R1,99.1282,99.9545,80.9524,0.0978,93.2584,0.3821,0.3416,-105.0,99.6005,310.05264500000004,2030.2665530000002,0,514.1589571172
10902,2/27/2021,UN4447XC,R3,99.7189,99.9709,97.8261,0.3043,100.0,0.1623,0.1037,-105.08,99.83,401.405852,1928.547257,0,465.780401151113
10903,2/27/2021,UN4547XA,R7,99.7712,100.0,100.0,0.121,98.5455,0.1377,0.1454,-104.4367,99.7444,621.52458,2908.033921,0,1004.52646927661
10904,2/27/2021,UN4555XB,R8,99.54799999999999,99.9806,95.8042,0.1236,96.6604,0.1295,0.1307,-103.2475,99.8559,461.839711,2687.638482,0,1151.41387230176
10905,2/27/2021,UN4588XC,R1,99.101,100.0,86.3636,0.3047,98.9899,0.1904,0.1449,-106.3333,99.6599,341.294773,1464.402386,0,302.9053971132
10906,2/27/2021,UN4635XA,R3,99.9246,99.9949,97.3684,0.0557,97.8541,0.203,0.2024,-99.9133,99.9043,374.700609,2211.147201,0,2156.82335580859
10907,2/27/2021,UN4640XA,R3,99.6267,99.9823,93.9394,0.2572,37.931,0.2184,0.217,-104.1467,99.8855,461.412324,2468.543876,0,530.347695180463
10908,2/27/2021,UN4696XB,R1,99.4676,99.9562,100.0,0.0631,95.4442,0.1021,0.0829,-105.2433,99.7537,383.281896,1726.798898,0,622.6805926323001
10909,2/27/2021,UN4435XB,R3,99.7761,100.0,100.0,0.2558,85.7143,0.0552,0.0419,-107.62,100.0,550.720983,3146.6965379999997,0,68.0562288906625
10910,2/27/2021,UN4457XA,R3,99.7447,99.9903,97.0588,0.0631,62.963,0.0891,0.0936,-104.1033,99.9519,473.523651,2971.3746899999996,0,974.5118109565
10911,2/27/2021,UN4531XB,R3,99.7949,100.0,100.0,0.0765,84.375,0.1545,0.1082,-105.9575,99.1581,485.787095,2623.475003,0,233.634353266575
10912,2/27/2021,UN4547XB,R7,99.3867,99.9214,100.0,0.1025,95.09200000000001,0.1715,0.1708,-103.3967,99.73299999999999,526.013261,2340.863097,0,772.1542131209
10913,2/27/2021,UN4592XF,R1,99.9294,100.0,100.0,0.0,100.0,0.0,0.0,-106.68,100.0,560.866306,3753.5125630000002,0,53.4430049899
10914,2/27/2021,UN4706XA,R1,99.4939,99.9714,90.9091,0.0385,95.5224,0.2033,0.1652,-103.3733,99.7588,354.09723199999996,1306.337845,0,730.6310007237131
10915,2/27/2021,UN4706XC,R1,99.1982,99.919,100.0,0.2024,93.9394,0.1588,0.1276,-100.72,99.70700000000001,328.811292,1373.683493,0,401.39399949765
10916,2/27/2021,UN4429XB,R8,99.185,100.0,100.0,0.0,98.1735,0.2499,0.2455,-106.8,99.1549,552.756261,4270.318351,0,71.8057925333
10917,2/27/2021,UN4473XC,R3,99.0358,99.9502,95.2381,0.1489,27.0,0.1447,0.1792,-102.3767,99.8945,331.951334,1862.5508579999998,0,1122.2124020946
10918,2/27/2021,UN4478XB,R3,99.7641,99.9563,96.7742,0.1185,100.0,0.1045,0.1233,-102.995,99.9259,425.412341,2152.262277,0,624.8218044274
10919,2/27/2021,UN4510XB,R1,99.7722,100.0,100.0,0.0,100.0,0.2192,0.1549,-105.9067,99.5581,410.60186600000003,2986.801589,0,178.163266685425
10920,2/27/2021,UN4531XC,R3,99.8059,100.0,100.0,0.0,94.9367,0.1682,0.1409,-103.7525,99.7437,423.764228,2790.774991,0,467.57382953372496
10921,2/27/2021,UN4538XA,R3,99.6673,100.0,82.3529,0.0443,100.0,0.1178,0.0893,-104.0367,99.9195,414.996752,2260.913519,0,277.707790762762
10922,2/27/2021,UN4576XF,R1,99.40799999999999,100.0,100.0,0.0,100.0,0.0507,0.0398,-106.47,100.0,411.93581,2656.1822190000003,0,62.5341314213
10923,2/27/2021,UN4630XB,R3,99.8388,99.9792,94.1748,0.0485,57.4468,0.3002,0.2599,-103.43,99.9587,455.43316200000004,2301.6453079999997,0,961.4468057627
10924,2/27/2021,UN4712XC,R1,99.8624,99.9438,97.8261,0.0711,95.045,0.1223,0.0927,-103.1,99.9485,421.37343200000004,2926.7732730000002,0,890.6340466933
10925,2/27/2021,UN4523XD,R3,98.8591,99.8359,100.0,0.1113,100.0,0.1726,0.1566,-104.2467,99.7951,405.09371200000004,1375.0470810000002,0,496.07583510875
10926,2/27/2021,UN4538XB,R3,99.8864,100.0,92.8571,0.0763,100.0,0.0798,0.0857,-104.7833,99.9437,435.34764800000005,2567.5513109999997,0,407.08639283440004
10927,2/27/2021,UN4577XA,R1,99.6888,99.9729,100.0,0.0658,97.2167,0.1163,0.1042,-103.7433,99.7852,363.39608799999996,2238.9144260000003,0,1229.62937777968
10928,2/27/2021,UN4589XB,R1,99.7073,99.9569,94.5313,0.1443,83.8509,0.0921,0.0799,-102.34,99.8127,393.068304,2331.590836,0,737.3892424548
10929,2/27/2021,UN4593XB,R1,99.8429,100.0,100.0,0.0,85.7143,0.0482,0.0485,-105.35,99.9536,568.72203,3333.196351,0,361.6570493872
10930,2/27/2021,UN4712XB,R1,99.8829,99.9785,98.7013,0.0167,84.9462,0.0451,0.0403,-102.67,99.9517,428.471143,2287.323591,0,987.0075521517
10931,2/27/2021,UN4719XB,R1,99.5922,99.9764,96.1538,0.1298,93.9535,0.0774,0.0475,-105.2475,99.4911,415.037948,2889.5185890000002,0,897.0869972369501
10932,2/27/2021,UN4422XD,R3,99.8615,100.0,100.0,0.7634,75.0,0.0479,0.0385,-107.485,100.0,652.67643,4822.7933840000005,0,50.8217892084
10933,2/27/2021,UN4520XB,R3,99.8464,100.0,100.0,0.0259,97.2222,0.0745,0.0705,-106.395,99.9678,527.238917,4239.523222,0,369.24824474805
10934,2/27/2021,UN4556XB,R8,99.803,99.9456,100.0,0.0318,72.3577,0.1401,0.1348,-104.0433,99.9072,440.69386,2325.748578,0,562.238985965663
10935,2/27/2021,UN4565XB,R1,99.804,99.9673,100.0,0.0247,96.3855,0.0993,0.0932,-104.8033,99.852,432.927355,2970.192478,0,601.642463890163
10936,2/27/2021,UN4573XA,R1,98.77799999999999,100.0,92.8571,0.0281,91.4286,0.1361,0.1256,-105.7367,99.8537,423.297862,2179.743173,0,559.4643747970999
10937,2/27/2021,UN4585XC,R1,99.7963,100.0,100.0,0.0,100.0,0.1071,0.0893,-103.4733,99.9526,435.250045,2458.905559,0,322.91536641150003
10938,2/27/2021,UN4642XA,R3,99.5602,99.9786,97.9167,0.0782,50.0,0.0709,0.0839,-101.4567,99.9565,414.369368,2216.87291,0,1468.0250239424
10939,2/27/2021,UN4718XD,R1,99.4768,99.9101,93.0818,0.2367,87.5949,0.2853,0.1838,-104.2167,99.7288,297.085778,1580.638308,0,745.6297372972
10940,2/27/2021,UN4720XD,R1,99.3125,99.8794,93.75,0.3958,96.6443,0.2862,0.1928,-97.8267,99.3918,338.598283,1184.2260130000002,0,287.092588000887
10941,2/27/2021,UN4727XB,R3,99.7928,99.9822,100.0,0.2256,98.3333,0.5606,0.4143,-101.8867,99.6187,498.156921,1322.809066,0,529.671988120238
10942,2/27/2021,UN4448XD,R3,99.7036,99.9694,96.875,0.0992,93.1034,0.0819,0.0585,-104.61,99.6849,480.76052400000003,1921.944325,0,895.1242402331
10943,2/27/2021,UN4502XB,R1,99.5783,99.9895,95.8904,0.0562,94.6154,0.3007,0.2105,-98.5833,99.927,298.929561,2011.7458399999998,0,1236.2887544928099
10944,2/27/2021,UN4511XA,R1,99.6165,99.8933,100.0,0.0379,96.3303,0.4023,0.3081,-103.07,99.7617,243.21834199999998,1383.112033,0,571.6198271712381
10945,2/27/2021,UN4520XC,R3,99.7681,100.0,100.0,0.0905,97.1963,0.1809,0.1541,-104.8275,99.3862,387.159017,2999.729716,0,391.004229355375
10946,2/27/2021,UN4524XB,R1,99.6853,99.9845,98.3182,0.0587,62.3596,0.2406,0.2067,-99.6033,99.9212,299.249469,1576.153747,0,1851.02165397178
10947,2/27/2021,UN4573XB,R1,99.2224,100.0,91.6667,0.1493,84.6154,0.1758,0.1636,-105.1033,99.6866,370.89057,1653.336268,0,715.1001540453881
10948,2/27/2021,UN4721XA,R1,99.2485,100.0,100.0,0.5776,97.6744,0.7203,0.4756,-106.5575,99.6303,331.48395,1439.990298,0,133.111982618825
10949,2/27/2021,UN4726XB,R1,99.1488,99.9789,95.4545,0.2182,97.2067,0.217,0.1361,-104.8333,99.484,392.725989,1313.9668570000001,0,501.071679900925
10950,2/27/2021,UN4730XD,R3,99.8378,99.93299999999999,100.0,0.0963,93.8356,0.073,0.0655,-103.4167,99.9365,369.008315,1737.685739,0,1107.04756326322
10951,2/27/2021,UN4449XA,R3,99.3116,99.8582,96.729,0.2868,71.0526,0.1759,0.1266,-102.8333,99.8528,312.58254300000004,1335.035277,0,1452.68568092461
10952,2/27/2021,UN4487XC,R8,99.2686,99.3478,100.0,1.2987,78.2609,0.4283,0.4569,-107.47,99.3139,474.197761,3177.159176,0,59.37935543
10953,2/27/2021,UN4512XA,R1,99.78,99.90899999999999,95.7746,0.08199999999999999,90.8163,0.2199,0.1696,-102.9033,99.7574,505.479144,2578.270027,0,869.653495907525
10954,2/27/2021,UN4529XB,R3,99.7166,100.0,100.0,0.6614,100.0,0.1533,0.1393,-105.5475,99.5745,490.127987,4324.391781,0,147.62001543629998
10955,2/27/2021,UN4553XA,R8,99.3663,100.0,100.0,0.0618,95.4338,0.7356,0.7207,-104.4167,99.7075,544.6251070000001,2987.386543,0,248.99139098930002
10956,2/27/2021,UN4569XD,R1,99.6896,100.0,100.0,0.2293,95.9677,0.1383,0.1281,-104.1267,99.7102,421.343934,1680.792068,0,577.657579888925
10957,2/27/2021,UN4581XD,R1,99.5395,99.9781,100.0,0.0,98.1132,0.1039,0.0924,-105.21,99.4021,560.78678,2576.31246,0,618.273117803463
10958,2/27/2021,UN4731XD,R3,99.5293,100.0,100.0,0.182,100.0,0.2887,0.2424,-106.7475,98.9098,350.110681,2832.72399,0,181.8987498952
10959,2/27/2021,UN4733XB,R3,99.4494,99.8892,95.08200000000001,0.8171,100.0,0.6843,0.6097,-106.5867,99.4238,276.742165,1762.233207,0,481.0767151858
10960,2/27/2021,UN4670XA,R3,99.5093,100.0,100.0,0.0437,100.0,0.0815,0.0449,-105.1833,99.8688,515.640895,3363.415944,0,297.9460736804
10961,2/27/2021,UN4453XC,R3,99.7268,100.0,98.8235,0.1029,89.7059,0.1221,0.1126,-103.0767,99.9032,487.62912800000004,2165.770524,0,831.5888449295129
10962,2/27/2021,UN4481XB,R8,99.9019,100.0,90.9091,0.4728,90.0826,0.2536,0.2378,-107.0433,99.7967,446.16183,2766.586073,0,98.3246604725625
10963,2/27/2021,UN4544XC,R3,99.8786,99.8813,97.4359,0.0338,93.75,0.07,0.0456,-104.29,99.8575,463.25603600000005,2656.172853,0,387.9529166766
10964,2/27/2021,UN4548XD,R8,99.9248,100.0,100.0,0.0,100.0,0.0237,0.023,-105.3267,99.9212,573.438197,3200.667677,0,290.6255002055
10965,2/27/2021,UN4724XB,R1,99.6149,99.8981,96.9697,0.2998,,0.2115,0.1426,-101.82,99.5025,289.635509,1209.9923310000001,0,531.116590141575
10966,2/27/2021,UN4724XD,R1,99.3847,99.9058,94.7368,0.2224,,0.1505,0.107,-102.99,99.4355,294.07116,1113.112886,0,701.2969795905499
10967,2/27/2021,UN4726XD,R1,99.5187,99.9886,96.0,0.141,92.1053,0.1049,0.0644,-104.9233,99.6551,462.84063,2518.249082,0,909.9736264008369
10968,2/27/2021,UN4679XB,R1,99.7083,100.0,100.0,0.0,97.9592,0.0887,0.0836,-103.79,99.9063,456.98971500000005,2968.7644,0,455.30538396839995
10969,2/27/2021,UN4412XC,R3,97.7681,99.9706,100.0,0.0206,85.4545,0.0412,0.0347,-104.4733,99.9614,493.69104400000003,3295.302784,0,718.2273670237249
10970,2/27/2021,UN4460XB,R3,99.6129,99.9768,100.0,0.0522,100.0,0.1114,0.1093,-95.6467,99.8532,365.69597000000005,2518.422962,0,908.7532202022501
10971,2/27/2021,UN4503XB,R1,99.1754,100.0,100.0,0.0,57.7778,0.077,0.0632,-105.55,100.0,456.56684800000005,1153.6201429999999,0,72.4160148685
10972,2/27/2021,UN4539XC,R3,99.8861,99.9707,95.6522,0.0413,96.875,0.159,0.129,-103.9,99.931,338.28002999999995,1601.076448,0,793.00338964895
10973,2/27/2021,UN4549XA,R8,99.419,99.9029,100.0,0.0,93.9271,0.2794,0.287,-105.14,99.6033,535.192193,2831.632803,0,218.8666755677
10974,2/27/2021,UN4521XB,R3,99.8659,99.98,100.0,0.1865,95.6522,0.0748,0.0587,-104.0933,99.8905,424.99414299999995,2343.169778,0,639.7741609057
10975,2/27/2021,UT1908XC,R1,99.8631,99.9704,98.3051,0.0558,96.6102,0.222,0.1946,-104.16,99.9374,362.88683199999997,2233.0108010000004,0,1118.7702092845
10976,2/27/2021,UT1920XC,R1,99.9321,99.9846,100.0,0.0694,96.9736,0.0596,0.0586,-102.7667,99.9257,484.57051399999995,2816.951808,0,745.3920434292619
10977,2/27/2021,UT1932XE,R1,99.7367,99.9709,100.0,0.2924,98.1818,0.3332,0.2641,-103.48,99.8933,262.486319,1137.0149490000001,0,393.556094758737
10978,2/27/2021,UT1942XC,R1,99.8683,99.9821,100.0,0.0489,99.3318,0.0977,0.0803,-101.8533,99.9418,356.95831200000003,2144.628766,0,829.6338570692999
10979,2/27/2021,UT1943XC,R1,99.5298,100.0,97.3585,0.2642,97.4747,0.385,0.3098,-104.47,99.8235,291.09286299999997,2079.70312,0,1260.21860194354
10980,2/27/2021,UT1944XG,R1,99.4118,100.0,100.0,0.1438,100.0,0.2509,0.1566,-105.01,100.0,359.340321,2415.813741,0,175.09213819053798
10981,2/27/2021,UT1948XB,R1,99.8513,99.9201,100.0,0.0255,92.6829,0.1044,0.0924,-103.63,99.9419,454.342066,2831.996175,0,749.8971712737
10982,2/27/2021,UT1950XB,R1,99.8032,99.991,100.0,0.0,91.2162,0.1117,0.0997,-102.6367,99.9489,344.194295,1887.315832,0,1088.18359237858
10983,2/27/2021,UT1964XB,R1,99.8927,99.9759,100.0,0.0373,97.6331,0.0746,0.0717,-104.27,99.9122,492.72755599999994,3239.441743,0,532.081235797025
10984,2/27/2021,UT1759XE,R7,99.4787,99.9608,100.0,0.1121,93.8596,0.5687,0.5118,-103.65,99.9091,397.299531,1170.6888490000001,0,224.4090242443
10985,2/27/2021,UT1765XB,R7,99.9032,100.0,100.0,0.1043,96.9163,0.1913,0.1577,-100.1967,99.9228,518.726275,2615.755407,0,924.2073977795
10986,2/27/2021,UT1786XC,R7,99.7841,99.9664,100.0,0.0615,99.5342,0.0818,0.0712,-101.4967,99.9267,379.613599,2979.865921,0,930.5869604247999
10987,2/27/2021,UT1791XA,R7,99.6858,99.9784,95.8333,0.1159,94.7052,0.0951,0.0789,-101.1,99.8102,349.123825,1672.324548,0,1474.9185166169
